,datetime,rpl_price
1256,2024-09-14 06:12:23,4274332846016468
1257,2024-09-15 06:11:35,4245791961692350
1258,2024-09-16 06:12:47,4249189784321248
1259,2024-09-17 06:12:35,4095259849717020
1260,2024-09-18 06:11:11,4109617652812068
1261,2024-09-19 06:11:59,4144696522951570
1262,2024-09-20 06:13:11,4183420049785259
1263,2024-09-21 06:12:23,4165887406516269
1264,2024-09-22 06:12:23,4066287925387512
1265,2024-09-23 06:12:35,4362856510818753
1266,2024-09-24 06:12:35,4142210575192018
1267,2024-09-25 06:12:11,4190118544312452
1268,2024-09-26 06:12:11,4304787071109768
1269,2024-09-27 06:13:23,4323336580921337
1270,2024-09-28 06:12:59,4524129536344360
1271,2024-09-29 06:11:59,4305648071571861
1272,2024-09-30 06:12:47,4367221331138636
1273,2024-10-01 06:11:11,4427018248865703
1274,2024-10-02 06:12:23,4172557827765239
1275,2024-10-03 06:11:11,4174227101266505
1276,2024-10-04 06:11:35,4087077923760195
1277,2024-10-05 06:11:23,4206070486692997
1278,2024-10-06 06:12:47,4179656853589418
1279,2024-10-07 06:13:23,4237309287397323
1280,2024-10-08 06:12:35,4389111021953843
1281,2024-10-09 06:12:47,4344137438607019
1282,2024-10-10 06:13:35,4207753167268728
1283,2024-10-11 06:12:35,4247490533241529
1284,2024-10-12 06:13:11,4305648071571861
1285,2024-10-13 06:11:47,4321607678536175
1286,2024-10-14 06:12:35,4336759047284303
1287,2024-10-15 06:12:47,4310817691932930
1288,2024-10-16 06:12:47,4345440810167068
1289,2024-10-17 06:12:47,4252165109648864
1290,2024-10-18 06:12:47,4283746258572179
1291,2024-10-19 06:12:59,4453213546935892
1292,2024-10-20 06:12:11,4345875354248085
1293,2024-10-21 06:11:35,4434993658665384
1294,2024-10-22 06:12:59,4448762781677018
1295,2024-10-23 06:12:47,4364601915211923
1296,2024-10-24 06:12:35,4298764886826983
1297,2024-10-25 06:11:35,4385162796410058
1298,2024-10-26 06:11:35,4267499723069313
1299,2024-10-27 06:12:47,4180492826756704
1300,2024-10-28 06:11:35,4176314632281593
1301,2024-10-29 06:12:11,4112084039928601
1302,2024-10-30 06:09:59,4149672895190856
1303,2024-10-31 06:12:47,4058975555841031
1304,2024-11-01 06:12:59,4032275858052809
1305,2024-11-02 06:10:59,4006953634988791
1306,2024-11-03 06:10:47,3881155255099250
1307,2024-11-04 06:11:35,3802785693537591
1308,2024-11-05 06:12:23,3689295027374694
1309,2024-11-06 06:11:11,3622760485353706
1310,2024-11-07 06:11:35,3692985983027624
1311,2024-11-08 06:12:11,3574899147302218
1312,2024-11-09 06:12:11,3573826892016233
1313,2024-11-10 06:11:11,3593895458743542
1314,2024-11-11 06:11:47,3821464134338849
1315,2024-11-12 06:10:59,3560628823890254
1316,2024-11-13 06:13:11,3348592924231243
1317,2024-11-14 06:11:59,3271149345333335
1318,2024-11-15 06:10:47,3176382195598352
1319,2024-11-16 06:10:23,3216334155044748
1320,2024-11-17 06:12:35,3211834662578167
1321,2024-11-18 06:11:23,3250606908180176
1322,2024-11-19 06:11:59,3179242083338837
1323,2024-11-20 06:11:59,3170353100330621
1324,2024-11-21 06:10:23,3064071768333120
1325,2024-11-22 06:10:59,3044829754261354
1326,2024-11-23 06:12:23,3063152730616290
1327,2024-11-24 06:11:59,3478629276439283
1328,2024-11-25 06:12:47,3484896134279293
1329,2024-11-26 06:10:59,3822610688226896
1330,2024-11-27 06:10:59,4003749514103406
1331,2024-11-28 06:11:59,3876113283353683
1332,2024-11-29 06:11:35,3914675444540644
1333,2024-11-30 06:11:35,3915849964618184
1334,2024-12-01 06:11:47,3976220104583856
1335,2024-12-02 06:12:11,3870690792506234
1336,2024-12-03 06:10:35,3881155255099250
1337,2024-12-04 06:11:35,4436324289817228
1338,2024-12-05 06:11:11,4505168985331200
1339,2024-12-06 06:11:35,4516445433669074
1340,2024-12-07 06:11:47,4438986749928495
1341,2024-12-08 06:12:47,4219550795237271
1342,2024-12-09 06:10:59,4245367424949855
1343,2024-12-10 06:10:35,3773240817149991
1344,2024-12-11 06:12:35,3609020804408341
1345,2024-12-12 06:11:11,3721902455539469
1346,2024-12-13 06:11:11,4014975160040544
1347,2024-12-14 06:11:47,4051676336063914
1348,2024-12-15 06:11:59,3839850334469578
1349,2024-12-16 06:12:23,3860640569899205
1350,2024-12-17 06:11:35,3715209391331955
1351,2024-12-18 06:11:59,3641646957842759
1352,2024-12-19 06:11:11,3541808350439638
1353,2024-12-20 06:13:11,3492221739080159
1354,2024-12-21 06:11:47,3413162497222531
1355,2024-12-22 06:13:11,3331892580263917
1356,2024-12-23 06:12:23,3391049990096180
1357,2024-12-24 06:12:35,3496764352272945
1358,2024-12-25 06:12:59,3562053289071782
1359,2024-12-26 06:12:35,3477933654928960
1360,2024-12-27 06:11:35,3395461001072380
1361,2024-12-28 06:12:35,3562409494400690
1362,2024-12-29 06:12:23,3583130466170169
1363,2024-12-30 06:12:23,3526259403898835
1364,2024-12-31 06:13:23,3475500074899860
1365,2025-01-01 06:12:35,3410433195553785
1366,2025-01-02 06:11:59,3499912699318930
1367,2025-01-03 06:11:35,3452983707678436
1368,2025-01-04 06:12:59,3420337310649492
1369,2025-01-05 06:12:23,3415552427854184
